juego1	facil	80.0	0.008	67804	700	300	303	3	0	-2.5460829734802246	726.4727268218994	-20.48809814453125
juego1	facil	80.0	0.008	67814	700	300	303	3	0	-2.5589027404785156	726.4727272987366	-20.488800048828125
juego1	facil	80.0	0.008	67824	700	299	304	5	0	-2.5857601165771484	726.4727277755737	-20.490325927734375
juego1	facil	80.0	0.008	67834	700	298	304	6	0	-2.5857601165771484	726.4727277755737	-20.490325927734375
juego1	facil	80.0	0.008	67844	700	297	304	7	0	-2.5704619884490967	726.4648003578186	-20.489654541015625
juego1	facil	80.0	0.008	67854	700	296	303	7	0	-2.5595571994781494	726.4645261764526	-20.48291015625
juego1	facil	80.0	0.008	67864	700	295	304	9	0	-2.572733163833618	726.4641437530518	-20.47503662109375
juego1	facil	80.0	0.008	67874	700	294	304	10	0	-2.590320348739624	726.4637031555176	-20.466217041015625
juego1	facil	80.0	0.008	67884	700	293	304	11	0	-2.5817770957946777	726.4637036323547	-20.465728759765625
juego1	facil	80.0	0.008	67894	700	292	303	11	0	-2.557400941848755	726.4710202217102	-20.46417236328125
juego1	facil	80.0	0.008	67904	700	291	303	12	0	-2.557434320449829	726.4776477813721	-20.464019775390625
juego1	facil	80.0	0.008	67914	700	290	304	14	0	-2.575136423110962	726.4776477813721	-20.46502685546875
juego1	facil	80.0	0.008	67924	700	289	304	15	0	-2.592839002609253	726.4776473045349	-20.46600341796875
juego1	facil	80.0	0.008	67934	700	288	304	16	0	-2.6162166595458984	726.4699969291687	-20.46014404296875
juego1	facil	80.0	0.008	67944	700	287	304	17	0	-2.6161694526672363	726.4608507156372	-20.460357666015625
juego1	facil	80.0	0.008	67954	700	286	304	18	0	-2.605794668197632	726.4608507156372	-20.459747314453125
juego1	facil	80.0	0.008	67964	700	285	304	19	0	-2.605794668197632	726.4608507156372	-20.459747314453125
juego1	facil	80.0	0.008	67974	700	284	304	20	0	-2.6118993759155273	726.4608507156372	-20.460113525390625
juego1	facil	80.0	0.008	67984	700	283	304	21	0	-2.592945098876953	726.4541425704956	-20.459197998046875
juego1	facil	80.0	0.008	67994	700	282	303	21	0	-2.5575451850891113	726.4541420936584	-20.457183837890625
juego1	facil	80.0	0.008	68004	700	281	303	22	0	-2.5435078144073486	726.4541420936584	-20.456390380859375
juego1	facil	80.0	0.008	68014	700	280	303	23	0	-2.5435078144073486	726.4541420936584	-20.456390380859375
juego1	facil	80.0	0.008	68024	700	279	303	24	0	-2.52522873878479	726.4602394104004	-20.45526123046875
juego1	facil	80.0	0.008	68034	700	279	303	24	0	-2.4886081218719482	726.4602394104004	-20.45318603515625
juego1	facil	80.0	0.008	68044	700	278	303	25	0	-2.4477145671844482	726.4602394104004	-20.450897216796875
juego1	facil	80.0	0.008	68054	700	277	303	26	0	-2.3824069499969482	726.4602394104004	-20.447174072265625
juego1	facil	80.0	0.008	68064	700	276	302	26	0	-2.274960517883301	726.4606862068176	-20.452178955078125
juego1	facil	80.0	0.008	68074	700	275	302	27	0	-2.159637689590454	726.4613008499146	-20.46160888671875
juego1	facil	80.0	0.008	68084	700	274	302	28	0	-2.0219271183013916	726.4620137214661	-20.4735107421875
juego1	facil	80.0	0.008	68094	700	273	301	28	0	-1.8113969564437866	726.4531302452087	-20.488189697265625
juego1	facil	80.0	0.008	68104	700	272	300	28	0	-1.5536788702011108	726.4388718605042	-20.5018310546875
juego1	facil	80.0	0.008	68114	700	271	300	29	0	-1.2953914403915405	726.421383857727	-20.520721435546875
juego1	facil	80.0	0.008	68124	700	270	299	29	0	-1.0172401666641235	726.4064660072327	-20.5526123046875
juego1	facil	80.0	0.008	68134	700	269	298	29	0	-0.6715474128723145	726.3927903175354	-20.587982177734375
juego1	facil	80.0	0.008	68144	700	268	296	28	0	-0.23392321169376373	726.3925223350525	-20.6339111328125
