game,difficulty,amplitude,velocity,time,xpos,y_computer,y_human,y_error,trial,x,y,z
juego1,facil,80.0,0.008,27583,700,348,348,0,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27622,700,346,348,2,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27632,700,345,348,3,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27642,700,344,348,4,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27652,700,342,348,6,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27662,700,341,348,7,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27672,700,340,348,8,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27682,700,339,348,9,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27692,700,337,348,11,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27702,700,336,348,12,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27712,700,335,348,13,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27722,700,334,348,14,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27732,700,332,348,16,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27742,700,331,348,17,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27752,700,330,348,18,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27762,700,329,348,19,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27772,700,327,348,21,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27782,700,326,348,22,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27792,700,325,348,23,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27802,700,324,348,24,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27812,700,322,348,26,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27822,700,321,348,27,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27832,700,320,348,28,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27842,700,319,348,29,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27852,700,317,348,31,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27862,700,316,348,32,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27872,700,315,348,33,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27882,700,314,348,34,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27892,700,312,348,36,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27902,700,311,348,37,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27912,700,310,348,38,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27922,700,309,348,39,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27932,700,307,348,41,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27942,700,306,348,42,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27952,700,305,348,43,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27962,700,304,348,44,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27972,700,303,348,45,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27982,700,301,348,47,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,27992,700,300,348,48,0,0.7167239189147949,2.604304790496826,427.0395202636719
juego1,facil,80.0,0.008,28002,700,300,348,48,0,0.7167239189147949,2.604304790496826,427.0395202636719
